Gender,Age,Senior Citizen,Married,Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label,CLTV,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
0,55,0,1,0,1,1,37,1,30.16,1,1,4,1,0,1,1,0,1,1,1,1,99.2,3754.6,0.0,0,1115.92,1,1,3599,1,0,0,0
0,32,0,1,0,0,0,8,1,26.41,1,1,16,0,0,0,0,0,1,1,1,1,85.2,627.4,0.0,0,211.28,1,1,2887,0,0,1,0
0,40,0,0,0,0,0,3,1,17.87,1,1,25,0,0,0,0,0,0,0,1,0,75.25,242.0,0.0,0,53.61,3,1,5898,0,0,0,0
1,30,0,0,0,0,0,1,1,25.39,1,1,52,0,0,1,0,0,0,0,1,0,54.35,54.35,0.0,0,25.39,3,1,4212,0,0,0,0
1,37,0,1,0,1,1,5,0,0.0,0,1,7,0,0,0,0,0,0,0,1,1,24.95,100.4,0.0,0,0.0,1,1,5865,0,0,0,0
1,39,0,1,0,1,1,40,0,0.0,0,1,21,1,1,1,0,0,0,0,1,1,42.35,1716.45,0.0,0,0.0,1,1,5422,1,0,0,0
1,38,0,0,0,0,0,1,1,39.44,1,1,18,0,0,0,0,0,0,0,0,1,75.3,75.3,0.0,0,39.44,3,1,3596,0,0,0,0
1,22,0,0,0,0,0,51,1,44.77,1,1,58,1,1,0,0,1,0,1,1,1,94.8,4837.6,0.0,0,2283.27,3,1,5074,1,0,0,0
0,63,0,1,0,1,1,33,1,14.34,1,1,28,0,0,0,0,0,1,1,1,0,86.15,2745.7,0.0,0,473.22,2,1,3336,0,0,1,0
0,25,0,1,0,1,1,30,1,4.82,1,1,41,0,0,0,0,0,1,1,1,1,85.0,2624.25,0.0,0,144.60000000000002,2,1,3698,0,0,0,0
0,29,0,0,0,0,0,2,1,33.89,0,1,41,0,0,0,0,0,1,1,1,0,80.55,184.1,0.0,0,67.78,3,1,2856,0,0,0,0
0,37,0,0,0,0,0,2,1,24.31,0,1,16,0,0,1,0,0,0,0,1,1,75.8,160.75,0.0,0,48.62,1,1,5270,0,0,0,0
0,45,0,0,0,0,0,30,1,9.34,0,1,8,0,0,0,1,1,0,0,1,0,85.15,2555.9,0.0,0,280.2,2,1,4417,0,0,0,0
1,63,0,1,1,1,1,24,1,17.27,1,1,18,1,0,0,0,0,0,0,1,0,54.75,1338.15,0.0,0,414.48,1,1,5699,0,0,0,0
1,60,0,0,0,0,0,1,1,48.97,0,1,23,0,0,0,0,1,0,0,0,1,79.5,79.5,0.0,0,48.97,2,1,4490,0,0,0,0
1,58,0,1,0,0,0,67,1,29.24,1,1,21,1,1,1,0,1,1,1,1,1,111.3,7482.1,0.0,0,1959.08,3,1,4146,1,0,0,0
0,63,0,1,0,1,1,7,1,44.66,0,1,26,0,0,1,0,1,0,0,1,1,86.25,587.1,0.0,0,312.62,2,1,3344,0,0,0,0
0,64,0,0,0,0,0,14,1,29.3,0,1,26,0,1,0,0,0,1,1,0,1,86.3,1180.95,0.0,10,410.2,2,1,3677,0,0,0,0
0,56,0,0,0,0,0,28,1,30.28,1,1,30,0,1,0,0,0,1,1,1,1,89.95,2625.55,0.0,0,847.84,1,1,2468,0,0,0,0
1,41,0,0,0,0,0,10,1,27.28,0,1,27,0,0,0,0,0,0,0,1,1,70.0,740.0,0.0,0,272.8,1,1,3156,0,0,0,0
0,53,0,0,0,0,0,34,1,34.41,1,1,4,1,1,0,1,0,0,0,1,1,64.4,2088.75,0.0,0,1169.9399999999998,2,1,5189,1,0,0,1
0,52,0,1,0,1,1,1,1,25.88,1,1,9,1,0,1,0,1,1,1,1,1,102.45,102.45,0.0,0,25.88,1,1,4811,0,0,0,0
0,30,0,0,0,0,0,3,1,40.67,0,1,58,0,0,1,1,0,0,0,1,0,80.1,217.55,0.0,0,122.01,3,1,4330,0,0,1,0
0,51,0,0,0,0,0,2,1,49.79,0,1,22,0,0,0,0,1,0,0,0,1,80.2,146.05,0.0,10,99.58,2,1,4381,0,0,0,0
0,20,0,0,0,0,0,6,1,20.26,0,1,26,1,1,1,1,0,1,1,1,1,98.15,567.45,0.0,0,121.56,1,1,3578,0,0,0,0
1,60,0,0,0,0,0,12,1,16.45,1,1,23,0,1,1,1,1,1,1,1,1,112.95,1384.75,0.0,0,197.4,2,1,3965,0,0,0,1
0,43,0,0,0,0,0,1,1,39.81,0,1,23,0,0,0,0,0,0,0,1,0,70.9,70.9,0.0,0,39.81,1,1,4739,0,0,0,1
1,28,0,1,0,1,1,23,1,37.95,0,1,27,1,0,0,1,1,1,1,1,1,99.85,2331.3,0.0,0,872.85,1,1,3425,0,0,0,0
1,41,0,1,0,0,0,1,1,36.44,1,1,16,0,0,0,0,0,0,0,1,1,74.5,74.5,0.0,0,36.44,3,1,5554,0,0,0,0
1,60,0,0,0,0,0,65,1,9.36,1,1,4,0,1,1,1,1,1,1,0,1,109.15,6941.2,0.0,140,608.4,2,1,6001,0,0,0,0
0,48,0,0,0,0,0,16,1,47.45,1,1,30,0,0,1,0,0,1,1,1,1,65.2,1043.35,0.0,0,759.2,1,1,4722,0,0,1,0
1,42,0,0,0,0,0,1,1,17.27,0,1,10,0,0,0,0,0,0,0,1,1,71.55,71.55,0.0,0,17.27,1,1,5739,0,0,0,1
1,27,0,1,0,1,1,53,1,31.24,1,1,73,1,0,1,0,0,1,1,1,0,93.9,5029.2,0.0,0,1655.72,1,1,5543,0,0,0,0
0,42,0,1,0,1,1,13,0,0.0,0,1,8,0,0,1,0,1,1,1,1,1,48.75,633.4,0.0,0,0.0,2,1,2655,0,0,0,0
0,63,0,0,0,0,0,4,1,43.32,1,1,20,0,0,0,0,1,0,0,0,1,85.65,321.65,0.0,10,173.28,1,1,3223,0,0,0,0
1,44,0,0,0,0,0,12,1,25.19,1,1,12,0,1,1,0,1,1,1,1,1,106.7,1253.9,0.0,0,302.28000000000003,2,1,2406,0,0,0,0
1,46,0,0,0,0,0,1,0,0.0,0,1,5,0,0,0,0,0,0,0,1,1,25.15,25.15,0.0,0,0.0,1,1,5386,0,0,0,0
0,21,0,1,0,1,1,54,1,2.18,1,1,71,0,1,1,1,1,1,1,1,0,110.35,5893.15,0.0,0,117.72,1,1,6189,1,0,0,0
0,24,0,1,0,1,1,48,1,6.36,1,1,47,1,1,0,0,1,1,1,1,1,103.25,5037.55,0.0,0,305.28000000000003,1,1,4736,1,0,1,0
1,35,0,0,0,0,0,2,1,13.73,0,1,11,1,0,0,0,0,0,0,1,1,47.8,92.45,0.0,0,27.46,1,1,4134,0,0,0,0
0,49,0,0,0,0,0,29,1,27.75,1,1,2,0,0,1,0,1,1,1,1,1,98.6,2933.2,0.0,0,804.75,1,1,5144,0,0,1,0
1,35,0,1,0,1,1,17,1,13.68,0,1,11,0,0,0,0,0,0,0,1,1,70.4,1214.05,0.0,0,232.56,1,1,4469,0,0,0,0
0,49,0,0,1,0,0,1,1,46.17,0,1,19,0,0,0,0,0,0,0,1,0,45.95,45.95,0.0,0,46.17,1,1,4563,0,0,0,1
0,45,0,0,0,0,0,1,1,33.34,0,1,4,0,0,1,0,1,0,0,1,1,85.55,85.55,0.0,0,33.34,2,1,3967,0,0,1,0
0,61,0,1,0,1,4,35,1,10.43,0,1,4,0,0,0,0,0,0,0,0,1,70.3,2416.55,0.0,80,365.05,3,1,5413,0,0,0,0
0,22,0,1,0,1,1,33,1,41.61,1,1,73,1,0,1,0,1,1,1,1,1,103.7,3467.0,0.0,0,1373.13,2,1,4461,1,0,0,1
1,23,0,0,0,0,0,1,1,14.26,0,1,46,0,0,0,0,1,1,1,1,1,88.35,88.35,0.0,0,14.26,1,1,4254,0,0,0,0
0,22,0,1,0,1,1,8,1,38.83,0,1,76,0,0,1,0,1,1,1,1,1,94.2,777.3,0.0,0,310.64,1,1,2939,0,0,0,0
0,62,0,0,0,0,0,5,1,32.12,0,1,10,0,1,0,0,1,1,1,1,1,96.25,512.45,0.0,0,160.6,2,1,5056,0,0,0,0
0,28,0,1,0,1,1,2,1,9.76,0,1,27,0,0,0,0,0,0,0,1,1,70.7,141.45,0.0,0,19.52,2,1,4559,0,0,0,0
0,55,0,1,0,1,1,42,0,0.0,0,1,5,0,1,0,1,0,0,0,0,0,33.55,1445.3,0.0,50,0.0,2,1,2044,1,0,0,1
0,38,0,0,0,0,0,57,1,48.86,1,1,6,1,1,1,0,1,1,1,1,1,112.95,6465.0,0.0,0,2785.02,1,1,4738,0,1,0,0
1,54,0,0,0,0,0,1,0,0.0,0,1,29,0,0,0,0,0,1,1,1,0,35.9,35.9,0.0,0,0.0,1,1,4747,0,0,0,0
1,30,0,0,0,0,0,38,1,31.27,1,1,85,0,0,1,0,1,1,1,1,1,99.25,3777.15,0.0,0,1188.26,1,1,5274,0,0,0,0
0,26,0,0,0,0,0,8,1,19.68,1,1,41,1,0,0,1,1,1,1,1,1,103.35,847.3,0.0,0,157.44,1,1,2363,0,0,0,0
0,55,0,0,0,0,0,18,1,13.65,1,1,5,0,1,0,0,1,0,0,1,1,90.0,1527.35,0.0,0,245.7,1,1,2708,0,0,1,0
1,58,0,1,0,1,1,28,1,9.62,1,1,24,1,1,0,0,1,1,1,1,0,106.1,2847.4,0.0,0,269.36,1,1,3770,1,0,0,0
0,30,0,0,0,0,0,5,1,10.11,0,1,69,0,1,0,1,0,1,1,1,1,89.35,461.7,0.0,0,50.55,3,1,4584,0,0,0,0
0,32,0,0,0,0,0,1,1,27.7,1,1,19,0,0,0,0,0,0,0,0,1,77.15,77.15,0.0,10,27.7,3,1,2756,0,0,0,0
1,53,0,0,0,0,0,1,0,0.0,0,1,9,0,0,0,0,0,1,1,1,1,35.25,35.25,0.0,0,0.0,2,1,2548,0,0,0,0
1,26,0,1,0,1,4,4,0,0.0,0,1,76,0,1,0,0,1,1,1,1,1,48.55,201.0,0.0,0,0.0,2,1,3955,0,0,0,0
0,45,0,1,0,1,1,53,1,41.74,1,1,24,0,1,0,0,1,1,1,1,1,98.4,5149.5,0.0,0,2212.2200000000003,2,1,6481,0,0,1,0
0,44,0,0,0,0,0,14,1,1.19,1,1,23,0,0,1,0,0,0,0,1,1,80.45,1072.0,0.0,0,16.66,1,1,4155,0,0,0,0
1,60,0,0,0,0,0,31,1,1.53,0,1,6,0,0,1,1,0,0,0,0,1,55.25,1715.65,0.0,10,47.43,3,1,2933,0,0,0,0
1,28,0,1,0,1,1,13,0,0.0,0,1,71,1,0,0,1,1,1,1,1,1,54.45,706.85,0.0,0,0.0,1,1,5212,0,0,0,0
1,53,0,0,0,0,0,35,1,25.04,1,1,21,0,0,0,0,0,0,0,1,0,75.35,2636.05,0.0,0,876.4,3,1,2785,0,0,1,0
1,55,0,0,0,0,0,2,1,42.16,0,1,2,1,0,0,0,0,0,0,1,1,75.7,189.2,0.0,0,84.32,1,1,4676,0,0,0,0
1,28,0,0,0,0,0,1,1,21.8,1,1,42,0,0,0,0,0,0,0,1,1,74.25,74.25,0.0,0,21.8,1,1,4750,0,0,0,1
1,52,0,0,0,0,0,1,1,3.14,0,0,0,0,0,0,0,0,0,0,0,0,19.4,19.4,0.0,0,3.14,2,1,4152,0,0,0,1
0,46,0,0,0,0,0,9,1,29.7,1,1,17,0,0,0,0,0,1,1,1,1,83.3,803.3,0.0,0,267.3,2,1,3520,0,0,0,0
0,34,0,0,0,0,0,8,1,36.39,0,1,7,0,0,0,0,1,0,0,1,1,80.1,679.3,0.0,0,291.12,1,1,5071,0,0,0,0
1,62,0,0,0,0,0,25,1,5.57,1,0,0,0,0,0,0,0,0,0,0,0,25.3,676.35,0.0,0,139.25,3,1,3779,1,0,0,0
1,46,0,0,0,0,0,13,1,3.36,1,1,15,1,0,0,0,1,1,1,0,0,98.15,1230.25,0.0,40,43.68,1,1,5525,0,0,0,1
1,48,0,0,0,0,0,46,1,15.78,1,1,3,1,1,0,0,0,1,1,1,1,93.7,4154.8,0.0,0,725.88,1,1,3378,0,0,0,0
1,36,0,0,0,0,0,18,1,12.5,1,1,5,0,0,1,1,1,1,1,1,1,82.0,1425.45,0.0,0,225.0,1,1,3306,1,0,1,0
1,59,0,1,0,1,1,60,1,35.22,1,1,16,0,1,1,0,1,0,0,1,1,95.75,5742.9,0.0,0,2113.2,2,1,4129,0,0,0,0
1,33,0,1,0,1,1,30,1,10.5,1,1,22,0,0,0,0,1,1,1,1,1,94.05,2866.45,0.0,0,315.0,3,1,4095,0,0,1,0
0,44,0,0,0,0,0,1,1,13.01,0,1,12,0,0,0,0,0,1,1,1,1,54.75,54.75,0.0,0,13.01,3,1,2614,0,0,0,1
0,56,0,0,0,0,0,1,1,1.17,1,1,27,0,0,0,0,1,1,1,1,1,94.6,94.6,0.0,0,1.17,1,1,4033,0,0,0,0
1,61,0,1,1,1,2,7,0,0.0,0,1,30,1,0,0,1,0,0,0,1,1,34.5,279.25,0.0,0,0.0,1,1,3520,0,0,0,0
1,44,0,1,0,1,1,61,1,45.7,1,1,24,0,1,1,0,1,1,1,1,1,105.55,6281.45,0.0,0,2787.7000000000003,1,1,5011,0,0,0,0
0,56,0,0,1,0,0,39,0,0.0,0,1,24,0,0,1,0,0,0,0,0,0,30.1,1131.3,0.0,150,0.0,3,1,3106,0,0,1,0
1,36,0,1,0,1,1,10,1,31.72,0,1,23,0,0,0,0,0,0,0,1,1,70.3,738.2,0.0,0,317.2,3,1,2162,0,0,0,0
0,25,0,0,0,0,0,1,1,1.23,1,1,69,0,1,0,0,0,0,0,1,1,80.2,80.2,0.0,0,1.23,3,1,3056,0,0,0,1
0,41,0,1,0,1,1,67,1,30.94,1,1,11,1,0,0,1,0,1,1,1,1,94.35,6341.45,0.0,0,2072.98,1,1,4348,1,0,1,0
1,61,0,1,1,1,5,6,1,49.2,0,1,21,0,0,0,0,0,0,0,1,1,44.6,260.8,0.0,0,295.20000000000005,2,1,4525,0,0,0,0
0,24,0,0,0,0,0,1,1,5.36,0,0,0,0,0,0,0,0,0,0,0,1,19.6,19.6,0.0,0,5.36,2,1,4205,0,0,1,0
1,21,0,0,0,0,0,2,1,36.06,0,1,85,0,0,0,0,0,0,0,1,0,70.7,140.7,0.0,0,72.12,1,1,5317,0,0,1,0
1,21,0,1,0,1,1,1,1,37.83,0,1,51,0,0,0,1,1,0,0,1,1,84.8,84.8,0.0,0,37.83,3,1,2627,0,0,0,0
1,21,0,0,0,0,0,52,1,49.29,0,1,51,0,1,1,1,1,1,1,1,1,105.0,5426.85,0.0,0,2563.08,2,1,4630,1,0,0,0
1,62,0,0,0,0,0,22,1,7.28,1,1,7,1,0,0,0,0,0,0,1,1,54.45,1127.35,0.0,0,160.16,1,1,2445,0,0,0,0
0,40,0,1,0,1,1,47,1,44.26,0,1,23,0,0,1,0,0,1,1,1,1,85.3,4045.65,0.0,0,2080.22,2,1,3631,0,0,0,0
0,51,0,0,0,0,0,33,1,20.29,1,1,30,0,0,0,0,0,1,1,0,1,83.35,2757.85,0.0,40,669.5699999999999,2,1,5456,0,0,0,0
1,59,0,0,0,0,0,18,0,0.0,0,1,26,0,1,1,0,0,0,0,1,1,33.5,600.0,0.0,0,0.0,2,1,5474,0,0,1,0
1,64,0,0,0,0,0,24,1,32.49,0,1,23,0,0,0,0,1,1,1,1,1,90.35,2238.5,0.0,0,779.76,1,1,5546,0,0,0,0
1,26,0,1,0,0,0,1,1,23.06,0,1,52,0,0,0,0,1,1,1,1,1,90.75,90.75,0.0,0,23.06,3,1,5460,0,0,0,0
0,64,0,0,0,0,0,4,1,36.76,1,1,20,0,1,0,0,1,0,0,1,0,89.6,365.65,0.0,0,147.04,1,1,4689,0,0,1,0
1,21,0,0,0,0,0,2,0,0.0,0,1,51,0,0,1,0,1,1,1,1,1,49.25,90.35,0.0,0,0.0,3,1,5775,0,0,0,0
1,43,0,0,1,0,0,1,1,11.91,0,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0.0,0,11.91,3,1,2611,0,0,1,0
0,64,0,0,0,0,0,19,1,32.87,1,1,17,1,1,0,0,0,1,1,0,1,95.15,1789.25,0.0,120,624.53,3,1,5830,0,0,0,0
1,44,0,0,0,0,0,22,1,10.33,1,1,19,1,0,0,0,1,1,1,1,1,101.35,2317.1,0.0,0,227.26,1,1,4694,0,0,0,0
0,46,0,0,0,0,0,4,1,12.58,0,1,19,0,0,0,0,0,0,0,1,1,70.05,266.9,0.0,0,50.32,1,1,3600,0,0,1,0
1,24,0,1,0,1,8,4,1,48.64,1,1,30,0,0,0,0,0,0,0,1,1,74.65,301.4,0.0,0,194.56,1,1,4013,0,0,0,0
1,60,0,0,0,0,0,4,1,30.44,1,1,10,0,0,0,0,0,0,0,1,0,50.4,206.6,0.0,0,121.76,1,1,4399,0,0,1,0
0,61,0,0,0,0,0,7,1,40.32,1,1,18,1,0,0,0,0,0,0,1,1,79.65,604.7,0.0,0,282.24,1,1,4513,0,0,1,0
1,55,0,1,0,1,1,5,1,1.16,1,1,7,0,1,0,0,0,0,0,0,1,78.75,412.1,0.0,10,5.8,2,1,3401,0,0,0,0
0,47,0,0,0,0,0,1,1,46.49,1,1,14,0,0,0,0,0,0,0,1,1,50.1,50.1,0.0,0,46.49,2,1,4778,0,0,1,0
1,19,0,1,0,1,1,2,1,20.5,0,1,51,0,0,1,0,0,0,0,1,0,76.4,151.8,0.0,0,41.0,1,1,4340,0,0,0,0
1,28,0,0,0,0,0,3,1,32.76,0,1,73,0,0,1,1,1,1,1,1,1,98.7,293.65,0.0,0,98.28,3,1,3916,0,0,0,0
0,37,0,1,0,1,1,28,1,18.31,0,1,13,0,0,0,0,1,1,1,1,1,90.1,2598.95,0.0,0,512.68,3,1,5958,1,0,0,0
1,47,0,0,0,0,0,15,1,3.15,1,1,26,0,0,0,0,0,0,0,0,0,51.55,765.5,0.0,20,47.25,2,1,2087,0,0,0,0
1,44,0,0,0,0,0,5,1,40.15,1,1,19,0,0,0,0,1,1,1,1,1,94.85,462.8,0.0,0,200.75,3,1,5701,0,0,0,0
0,39,0,0,0,0,0,2,1,14.07,1,1,6,0,0,0,0,0,1,1,1,1,85.7,169.8,0.0,0,28.14,2,1,2187,0,0,0,0
0,58,0,0,0,0,0,1,1,26.53,0,1,30,0,0,0,0,0,0,0,1,0,44.4,44.4,0.0,0,26.53,2,1,3204,0,0,1,0
1,44,0,0,0,0,0,4,0,0.0,0,1,20,0,0,0,0,1,1,1,0,1,44.55,174.3,0.0,10,0.0,2,1,5605,0,0,0,0
1,41,0,1,1,1,1,31,0,0.0,0,1,23,1,0,0,1,0,0,0,1,0,35.4,1077.5,0.0,0,0.0,1,1,2067,0,0,0,0
0,45,0,0,0,0,0,1,1,32.33,1,1,9,0,0,0,0,1,1,1,1,0,95.65,95.65,0.0,0,32.33,2,1,3473,0,0,1,0
0,19,0,0,0,0,0,1,1,40.48,0,0,0,0,0,0,0,0,0,0,0,0,20.95,20.95,0.0,0,40.48,1,1,4285,0,0,1,0
0,54,0,0,0,0,0,15,1,39.84,0,0,0,0,0,0,0,0,0,0,0,0,19.75,297.3,0.0,0,597.6,2,1,2428,0,0,0,0
1,42,0,1,0,1,1,17,1,17.71,1,1,13,0,0,0,0,1,1,1,1,1,92.55,1515.1,0.0,0,301.07,3,1,5775,0,0,0,0
1,28,0,0,0,0,0,9,1,49.14,1,1,58,0,0,0,0,1,0,0,1,1,85.35,758.6,0.0,0,442.26,2,1,2752,0,0,0,0
0,48,0,0,0,0,0,25,1,1.37,0,1,21,1,1,1,1,1,0,0,1,0,74.3,1863.8,0.0,0,34.25,1,1,5175,1,0,1,0
0,34,0,0,0,0,0,4,1,5.63,0,1,18,0,0,1,1,1,1,1,1,1,98.1,396.3,0.0,0,22.52,1,1,2895,0,0,0,0
0,63,0,0,0,0,0,50,1,27.7,1,1,28,1,1,0,1,1,1,1,1,1,109.65,5551.15,0.0,0,1385.0,1,1,5855,0,1,0,0
1,32,0,0,0,0,0,3,1,11.94,1,1,30,0,0,1,0,1,1,1,0,1,100.95,329.95,0.0,10,35.82,1,1,5351,0,0,0,0
1,25,0,0,0,0,0,10,1,40.22,0,1,41,0,0,1,0,1,1,1,1,1,94.9,1048.85,0.0,0,402.2,1,1,2832,0,0,0,0
1,53,0,1,0,1,1,9,0,0.0,0,1,15,0,0,0,0,0,0,0,1,0,24.1,259.8,0.0,0,0.0,2,1,3195,1,0,0,0
1,23,0,1,0,1,1,66,1,20.07,1,1,85,0,1,0,1,1,1,1,1,1,104.05,6890.0,0.0,0,1324.62,2,1,5504,1,0,0,0
1,33,0,0,0,0,0,3,1,49.4,0,1,10,0,0,1,1,1,0,0,1,1,88.35,262.05,0.0,0,148.2,2,1,5202,0,0,1,0
1,43,0,1,0,1,1,29,1,40.49,0,1,15,1,0,0,0,1,1,1,1,0,94.65,2649.15,0.0,0,1174.21,1,1,5150,0,0,1,0
0,42,0,1,1,1,1,41,1,45.26,1,1,56,1,1,1,1,0,1,1,1,0,79.9,3326.2,0.0,0,1855.66,1,1,4734,0,0,1,0
0,24,0,0,0,0,0,1,1,26.12,0,0,0,0,0,0,0,0,0,0,0,0,20.5,20.5,0.0,0,26.12,2,1,3820,0,0,1,0
0,44,0,0,0,0,0,1,1,44.94,0,1,16,0,0,0,0,0,1,1,1,1,81.95,81.95,0.0,0,44.94,1,1,5622,0,0,0,0
1,39,0,1,0,1,1,7,1,14.75,0,1,28,0,0,0,0,0,0,0,0,1,69.35,451.1,0.0,10,103.25,1,1,4292,0,0,0,0
0,53,0,0,0,0,0,6,1,11.81,0,1,24,0,0,0,0,1,1,1,1,1,91.1,455.3,0.0,0,70.86,2,1,2266,0,0,0,0
1,20,0,1,0,1,1,14,1,7.26,1,1,42,0,0,0,0,1,0,0,1,1,86.1,1235.55,0.0,0,101.64,1,1,2177,0,0,0,0
1,41,0,0,0,0,0,25,1,34.88,1,1,8,0,0,0,0,1,1,1,1,1,94.7,2362.1,0.0,0,872.0000000000001,1,1,5641,0,0,0,0
1,40,0,1,0,1,1,22,1,16.2,1,1,17,0,0,0,0,0,1,1,1,1,85.1,1873.7,0.0,0,356.4,1,1,5248,0,0,0,0
0,63,0,1,0,1,1,61,1,49.33,1,1,7,0,1,0,0,1,1,1,1,1,99.15,6010.05,0.0,0,3009.13,3,1,5612,0,0,0,0
1,31,0,0,0,0,0,1,1,13.84,0,1,26,0,0,0,0,0,0,0,0,1,45.05,45.05,0.0,70,13.84,3,1,2644,0,0,1,0
0,39,0,0,0,0,0,1,1,33.88,0,1,26,0,0,0,0,0,1,1,1,1,79.7,79.7,0.0,0,33.88,3,1,2066,0,0,0,0
1,46,0,0,0,0,0,22,1,49.43,1,1,17,1,1,0,0,0,0,0,1,0,59.0,1254.7,0.0,0,1087.46,3,1,2195,0,0,0,0
0,51,0,0,0,0,0,48,1,33.91,0,1,13,1,0,1,1,0,0,0,1,1,60.35,2896.4,0.0,0,1627.6799999999998,1,1,2681,1,0,1,0
1,52,0,0,0,0,0,25,1,24.91,0,1,18,0,0,0,0,0,0,0,0,0,70.95,1767.35,0.0,20,622.75,1,1,4881,0,0,1,0
1,35,0,1,0,1,1,20,1,18.05,0,1,5,0,0,0,0,1,1,1,1,1,89.0,1820.45,0.0,0,361.0,2,1,4594,0,0,1,0
1,51,0,1,0,1,1,18,1,11.3,1,1,16,1,0,0,0,1,1,1,1,1,99.4,1742.95,0.0,0,203.4,1,1,2421,0,0,0,0
0,50,0,0,0,0,0,1,1,3.84,0,1,2,0,0,1,0,0,0,0,1,0,73.5,73.5,0.0,0,3.84,2,1,4378,0,0,0,0
1,45,0,0,0,0,0,9,1,19.22,1,1,10,0,0,0,0,1,1,1,1,1,95.5,829.1,0.0,0,172.98,2,1,5007,0,0,0,0
0,47,0,1,0,1,1,28,1,37.66,0,1,20,1,0,0,0,1,1,1,1,1,92.35,2602.9,0.0,0,1054.48,1,1,2990,0,0,1,0
1,20,0,0,0,0,0,11,1,5.4,0,1,41,0,1,0,0,0,0,0,1,1,74.55,824.75,0.0,0,59.400000000000006,2,1,4601,0,0,0,0
0,57,0,1,0,1,3,20,1,28.79,1,1,16,0,1,1,0,1,1,1,1,1,105.85,2239.65,0.0,0,575.8,2,1,4223,0,0,0,0
0,35,0,0,0,0,0,7,1,18.1,1,1,15,0,0,0,0,0,0,0,1,0,75.45,480.75,0.0,0,126.70000000000002,1,1,2872,0,0,1,0
1,60,0,0,0,0,0,7,1,15.51,1,1,23,0,0,0,0,1,1,1,1,1,93.85,635.6,0.0,0,108.57,1,1,3506,0,0,0,0
1,51,0,0,0,0,0,22,1,35.93,1,1,17,1,0,0,0,1,1,1,1,1,100.75,2095.0,0.0,0,790.46,2,1,4152,0,0,0,0
0,43,0,1,1,1,1,3,0,0.0,0,1,19,0,0,0,1,0,0,0,0,1,31.0,95.05,0.0,20,0.0,3,1,5122,0,0,1,0
1,38,0,0,0,0,0,51,1,5.62,1,1,16,0,0,1,0,0,0,0,1,0,80.0,4242.35,0.0,0,286.62,3,1,4769,0,0,1,0
0,32,0,1,0,1,1,62,1,48.58,0,1,13,0,1,1,0,1,1,1,1,1,100.15,6283.3,0.0,0,3011.96,1,1,4120,0,0,0,0
1,52,0,0,0,0,0,28,1,35.52,1,1,26,1,1,0,0,0,1,1,1,1,94.5,2659.4,0.0,0,994.56,1,1,5433,0,0,1,0
1,42,0,0,0,0,0,10,0,0.0,0,1,30,0,0,0,0,0,1,1,1,1,33.9,298.45,0.0,0,0.0,1,1,2529,0,0,1,0
1,41,0,0,0,0,0,12,1,12.36,1,1,23,0,0,0,0,1,0,0,1,1,84.45,1059.55,0.0,0,148.32,2,1,3330,0,0,0,0
1,35,0,0,0,0,0,27,1,24.72,1,1,29,0,0,0,1,0,0,0,1,1,79.5,2180.55,0.0,0,667.4399999999999,1,1,2518,0,0,0,0
1,44,0,1,0,1,1,1,1,32.35,0,1,18,0,0,0,0,1,1,1,1,0,89.15,89.15,0.0,0,32.35,1,1,3123,0,0,0,1
0,45,0,0,0,0,0,3,1,25.96,0,1,7,0,0,0,0,0,1,1,1,1,55.3,196.15,0.0,0,77.88,1,1,3190,0,0,0,0
0,32,0,1,1,1,1,22,1,5.26,0,1,19,0,1,0,1,0,0,0,0,0,55.15,1206.05,0.0,30,115.72,2,1,5115,0,0,0,0
0,34,0,1,0,1,1,16,1,6.82,1,1,7,0,0,0,0,1,0,0,1,1,84.95,1378.25,0.0,0,109.12,3,1,3075,0,0,0,0
1,30,0,0,0,0,0,5,0,0.0,0,1,59,1,1,1,1,0,0,0,1,1,43.25,219.0,0.0,0,0.0,2,1,5824,0,0,0,1
1,60,0,1,0,1,1,23,1,5.8,1,1,12,0,0,0,0,0,0,0,1,1,48.35,1067.15,0.0,0,133.4,2,1,4580,1,0,1,0
1,59,0,0,0,0,0,1,1,4.04,0,1,6,0,0,0,0,1,0,0,1,1,79.55,79.55,0.0,0,4.04,2,1,5593,0,0,0,0
1,31,0,0,0,0,0,1,1,6.89,1,1,12,0,0,0,0,1,0,0,1,0,84.5,84.5,0.0,0,6.89,2,1,4340,0,0,0,0
1,57,0,1,0,1,1,71,1,5.76,1,1,11,0,1,1,1,1,1,1,0,1,108.6,7690.9,0.0,20,408.96,1,1,4982,0,1,1,0
1,57,0,0,0,0,0,46,0,0.0,0,1,26,0,1,0,0,0,0,0,1,0,30.3,1380.1,0.0,0,0.0,2,1,2243,0,0,0,0
